subject_id,id_geno,STG,CH,B,hour,Drug,geno,PSD,RELPSD
127703,127703_B,R,EMG,SLOW,6,Vehicle,B,-19.45057319507744,0.0004464201600991616
127703,127703_B,R,EMG,THETA,1,Baseline,B,-12.002922873882229,0.003033182447841831
127703,127703_B,R,EMG,THETA,2,10mpk,B,-11.530687426947168,0.0024929390059803998
127703,127703_B,R,EMG,THETA,2,30mpk,B,-11.297806576282076,0.0025180028857547665
127703,127703_B,R,EMG,THETA,2,3mpk,B,-7.78347043085092,0.0029754376070279
127703,127703_B,R,EMG,THETA,2,Baseline,B,-11.658229446257128,0.0030134830487863074
127703,127703_B,R,EMG,THETA,2,Vehicle,B,-12.5276711884042,0.0021853937461934
127703,127703_B,R,EMG,THETA,3,10mpk,B,-11.783032701451164,0.0022337035745507313
127703,127703_B,R,EMG,THETA,3,30mpk,B,-11.975907171360857,0.0024868233200905335
127703,127703_B,R,EMG,THETA,3,3mpk,B,-12.223066367268178,0.0018152639291390787
127703,127703_B,R,EMG,THETA,3,Baseline,B,-12.120932140334217,0.0024898300875010222
127703,127703_B,R,EMG,THETA,3,Vehicle,B,-8.59577077535985,0.0023292217486263
127703,127703_B,R,EMG,THETA,4,10mpk,B,-11.954391077151964,0.002184082749466978
127703,127703_B,R,EMG,THETA,4,30mpk,B,-11.775468592081696,0.0028323052308653865
127703,127703_B,R,EMG,THETA,4,3mpk,B,-12.02761047233507,0.0022293670351395058
127703,127703_B,R,EMG,THETA,4,Baseline,B,-12.112750636485872,0.0029771803782407064
127703,127703_B,R,EMG,THETA,4,Vehicle,B,-9.70731774955321,0.0031355407511773
127703,127703_B,R,EMG,THETA,5,10mpk,B,-11.974882456516355,0.002276082705332785
127703,127703_B,R,EMG,THETA,5,30mpk,B,-11.848931371466263,0.0025780010140302166
127703,127703_B,R,EMG,THETA,5,3mpk,B,-12.072485961026326,0.0021021332575073
127703,127703_B,R,EMG,THETA,5,Baseline,B,-11.941779596639158,0.0025806517118241
127703,127703_B,R,EMG,THETA,5,Vehicle,B,-10.629754662395467,0.0022667698930040666
127703,127703_B,R,EMG,THETA,6,10mpk,B,-11.994637424783358,0.0024745917809157066
127703,127703_B,R,EMG,THETA,6,30mpk,B,-12.036024363251707,0.002713618483315198
127703,127703_B,R,EMG,THETA,6,3mpk,B,-11.980265715697556,0.002452236634998883
127703,127703_B,R,EMG,THETA,6,Baseline,B,-12.323609196297546,0.0025693161651248768
127703,127703_B,R,EMG,THETA,6,Vehicle,B,-10.933940155384501,0.0031016858778563656
127703,127703_B,R,EMG,TOTAL,1,Baseline,B,13.251735900921103,
127703,127703_B,R,EMG,TOTAL,2,10mpk,B,14.518480907259033,
127703,127703_B,R,EMG,TOTAL,2,30mpk,B,14.734318275980726,
127703,127703_B,R,EMG,TOTAL,2,3mpk,B,17.4810210908861,
127703,127703_B,R,EMG,TOTAL,2,Baseline,B,13.695134649063792,
127703,127703_B,R,EMG,TOTAL,2,Vehicle,B,14.0770318521089,
127703,127703_B,R,EMG,TOTAL,3,10mpk,B,14.763952929627399,
127703,127703_B,R,EMG,TOTAL,3,30mpk,B,14.149549525661547,
127703,127703_B,R,EMG,TOTAL,3,3mpk,B,15.262587073453735,
127703,127703_B,R,EMG,TOTAL,3,Baseline,B,14.13839302531675,
127703,127703_B,R,EMG,TOTAL,3,Vehicle,B,17.7321208587419,
127703,127703_B,R,EMG,TOTAL,4,10mpk,B,14.757928141158281,
127703,127703_B,R,EMG,TOTAL,4,30mpk,B,13.866115678520218,
127703,127703_B,R,EMG,TOTAL,4,3mpk,B,14.651939211904747,
127703,127703_B,R,EMG,TOTAL,4,Baseline,B,13.271520803020465,
127703,127703_B,R,EMG,TOTAL,4,Vehicle,B,15.329557755715,
127703,127703_B,R,EMG,TOTAL,5,10mpk,B,14.518828998649264,
127703,127703_B,R,EMG,TOTAL,5,30mpk,B,14.449200205722349,
127703,127703_B,R,EMG,TOTAL,5,3mpk,B,14.82208624856374,
127703,127703_B,R,EMG,TOTAL,5,Baseline,B,14.106826213828311,
127703,127703_B,R,EMG,TOTAL,5,Vehicle,B,15.951554042471534,
127703,127703_B,R,EMG,TOTAL,6,10mpk,B,14.179915076430747,
127703,127703_B,R,EMG,TOTAL,6,30mpk,B,13.765121827004776,
127703,127703_B,R,EMG,TOTAL,6,3mpk,B,14.242283394605977,
127703,127703_B,R,EMG,TOTAL,6,Baseline,B,13.640958169983422,
127703,127703_B,R,EMG,TOTAL,6,Vehicle,B,14.290699870882431,
127703,127703_B,W,EEG1,ALPHA,1,10mpk,B,24.4015150095565,0.11286213583548754
127703,127703_B,W,EEG1,ALPHA,1,30mpk,B,24.711861270191964,0.11695956210656354
127703,127703_B,W,EEG1,ALPHA,1,3mpk,B,24.910801167887904,0.1234154521889932
127703,127703_B,W,EEG1,ALPHA,1,Baseline,B,25.00942482406407,0.14441789077229414
127703,127703_B,W,EEG1,ALPHA,1,Vehicle,B,21.709446700951908,0.07677964379689246
127703,127703_B,W,EEG1,ALPHA,2,10mpk,B,24.559647516920684,0.11870719486352907
127703,127703_B,W,EEG1,ALPHA,2,30mpk,B,24.745254453745368,0.13370400925334877
127703,127703_B,W,EEG1,ALPHA,2,3mpk,B,25.50267753810619,0.15080943103488087
127703,127703_B,W,EEG1,ALPHA,2,Baseline,B,24.47036730063118,0.13059776281148947
127703,127703_B,W,EEG1,ALPHA,2,Vehicle,B,24.160888593621827,0.10045222585193453
127703,127703_B,W,EEG1,ALPHA,3,10mpk,B,25.06842818412942,0.13783301323359134
127703,127703_B,W,EEG1,ALPHA,3,30mpk,B,24.1829305482988,0.11584012879154752
127703,127703_B,W,EEG1,ALPHA,3,3mpk,B,25.561849309572896,0.14735744813980894
127703,127703_B,W,EEG1,ALPHA,3,Baseline,B,25.993339322065975,0.17034253037207175
127703,127703_B,W,EEG1,ALPHA,3,Vehicle,B,25.455820385569634,0.13195210045334602
127703,127703_B,W,EEG1,ALPHA,4,10mpk,B,24.950212961781453,0.12874901263373645
127703,127703_B,W,EEG1,ALPHA,4,30mpk,B,25.780723709065608,0.16559633146158123
127703,127703_B,W,EEG1,ALPHA,4,3mpk,B,26.383788542609658,0.18401234267893493
127703,127703_B,W,EEG1,ALPHA,4,Baseline,B,24.962080926503102,0.13896157750201593
127703,127703_B,W,EEG1,ALPHA,4,Vehicle,B,25.865039487282985,0.140026660170009
127703,127703_B,W,EEG1,ALPHA,5,10mpk,B,25.893718016231674,0.16900298432319433
127703,127703_B,W,EEG1,ALPHA,5,30mpk,B,26.07936154287367,0.18242489629265868
127703,127703_B,W,EEG1,ALPHA,5,3mpk,B,26.187810267999115,0.17249963617989544
127703,127703_B,W,EEG1,ALPHA,5,Baseline,B,25.582324513474727,0.1613471532953874
127703,127703_B,W,EEG1,ALPHA,5,Vehicle,B,26.113357775615412,0.159275527677035
127703,127703_B,W,EEG1,ALPHA,6,10mpk,B,27.032791088505196,0.20671558819117647
127703,127703_B,W,EEG1,ALPHA,6,30mpk,B,26.10512351443012,0.18271611057656834
127703,127703_B,W,EEG1,ALPHA,6,3mpk,B,26.930349919098642,0.19963188520041358
127703,127703_B,W,EEG1,ALPHA,6,Baseline,B,27.26414257557237,0.21758132305424868
127703,127703_B,W,EEG1,ALPHA,6,Vehicle,B,25.998746129792025,0.1436641763995343
127703,127703_B,W,EEG1,BETA,1,10mpk,B,23.746974780658203,0.09368249500970935
127703,127703_B,W,EEG1,BETA,1,30mpk,B,23.933310196984877,0.09628036434136687
127703,127703_B,W,EEG1,BETA,1,3mpk,B,23.68219604920488,0.09174077007376544
127703,127703_B,W,EEG1,BETA,1,Baseline,B,24.11357149892829,0.1135825567824247
127703,127703_B,W,EEG1,BETA,1,Vehicle,B,22.655072814695462,0.09473687778984743
127703,127703_B,W,EEG1,BETA,2,10mpk,B,24.121240065053865,0.10513738837236311
127703,127703_B,W,EEG1,BETA,2,30mpk,B,24.454206428892558,0.11772051755066591
127703,127703_B,W,EEG1,BETA,2,3mpk,B,24.173668921669833,0.10862921385063887
127703,127703_B,W,EEG1,BETA,2,Baseline,B,24.02365660197981,0.11547501353363945
127703,127703_B,W,EEG1,BETA,2,Vehicle,B,23.634781515292627,0.08936383088487117
127703,127703_B,W,EEG1,BETA,3,10mpk,B,24.329445419535247,0.10723417277012245
127703,127703_B,W,EEG1,BETA,3,30mpk,B,23.702267237142287,0.10063252447543959
127703,127703_B,W,EEG1,BETA,3,3mpk,B,24.366656331410045,0.10909619821984642
127703,127703_B,W,EEG1,BETA,3,Baseline,B,24.62317337615765,0.11868385043473997
127703,127703_B,W,EEG1,BETA,3,Vehicle,B,24.358543312725274,0.0995935973221119
127703,127703_B,W,EEG1,BETA,4,10mpk,B,24.175791788581886,0.10344756697517395
127703,127703_B,W,EEG1,BETA,4,30mpk,B,24.511590615977113,0.11453539501595529
127703,127703_B,W,EEG1,BETA,4,3mpk,B,24.612678288126645,0.11359849709241533
127703,127703_B,W,EEG1,BETA,4,Baseline,B,24.44671667953724,0.12071154731026768
127703,127703_B,W,EEG1,BETA,4,Vehicle,B,24.673109995909456,0.10170164734691757
127703,127703_B,W,EEG1,BETA,5,10mpk,B,24.768699640819147,0.11973126051374515
127703,127703_B,W,EEG1,BETA,5,30mpk,B,24.240086034951066,0.11072210046621851
127703,127703_B,W,EEG1,BETA,5,3mpk,B,24.566389143398613,0.11221240516434988
127703,127703_B,W,EEG1,BETA,5,Baseline,B,24.272174404161163,0.11366213836533254
127703,127703_B,W,EEG1,BETA,5,Vehicle,B,24.67394635516553,0.10705776359893489
127703,127703_B,W,EEG1,BETA,6,10mpk,B,24.88497222087193,0.11502293735965113
127703,127703_B,W,EEG1,BETA,6,30mpk,B,24.422832733425267,0.1151161796460198
127703,127703_B,W,EEG1,BETA,6,3mpk,B,25.0663176149169,0.12047566772101642
127703,127703_B,W,EEG1,BETA,6,Baseline,B,24.910732551722905,0.11730896631579778
127703,127703_B,W,EEG1,BETA,6,Vehicle,B,24.555536576570436,0.10096301904196273
127703,127703_B,W,EEG1,DELTA,1,10mpk,B,27.93538898933966,0.25684056932897725
127703,127703_B,W,EEG1,DELTA,1,30mpk,B,28.219468153960285,0.26271060418859493
127703,127703_B,W,EEG1,DELTA,1,3mpk,B,28.263706041387568,0.2711504529772356
127703,127703_B,W,EEG1,DELTA,1,Baseline,B,25.7044062026404,0.17222285945972707
127703,127703_B,W,EEG1,DELTA,1,Vehicle,B,27.91189690864056,0.31928318400792166
127703,127703_B,W,EEG1,DELTA,2,10mpk,B,27.37969107995773,0.23403090077251767
127703,127703_B,W,EEG1,DELTA,2,30mpk,B,26.508346519348958,0.20070931749798593
127703,127703_B,W,EEG1,DELTA,2,3mpk,B,26.810919296962222,0.2107949185128504
127703,127703_B,W,EEG1,DELTA,2,Baseline,B,26.441500819456536,0.2051843359116712
127703,127703_B,W,EEG1,DELTA,2,Vehicle,B,28.752265027533966,0.29599887822111653
127703,127703_B,W,EEG1,DELTA,3,10mpk,B,27.09299540863742,0.21472463489785987
127703,127703_B,W,EEG1,DELTA,3,30mpk,B,27.290823361378028,0.2335122156345036
127703,127703_B,W,EEG1,DELTA,3,3mpk,B,27.16128818990423,0.2211157381456085
127703,127703_B,W,EEG1,DELTA,3,Baseline,B,26.298017871346868,0.18145341441584137
127703,127703_B,W,EEG1,DELTA,3,Vehicle,B,27.94084583886957,0.24141642638537364
127703,127703_B,W,EEG1,DELTA,4,10mpk,B,27.474960579314125,0.22648113831079406
127703,127703_B,W,EEG1,DELTA,4,30mpk,B,26.356533355307846,0.18145956770390115
127703,127703_B,W,EEG1,DELTA,4,3mpk,B,26.135818200386876,0.17483740966548292
127703,127703_B,W,EEG1,DELTA,4,Baseline,B,26.678139195456332,0.20827208306756276
127703,127703_B,W,EEG1,DELTA,4,Vehicle,B,28.381352560826812,0.2529774505489139
127703,127703_B,W,EEG1,DELTA,5,10mpk,B,26.166697076941723,0.17353455237285675
127703,127703_B,W,EEG1,DELTA,5,30mpk,B,25.872060148556077,0.16948188521735563
127703,127703_B,W,EEG1,DELTA,5,3mpk,B,26.275481529267477,0.17672988806754786
127703,127703_B,W,EEG1,DELTA,5,Baseline,B,26.42697035951861,0.19568770952224532
127703,127703_B,W,EEG1,DELTA,5,Vehicle,B,27.460857271087583,0.21922028006952948
127703,127703_B,W,EEG1,DELTA,6,10mpk,B,25.818232315434344,0.14997467303624315
127703,127703_B,W,EEG1,DELTA,6,30mpk,B,25.752803593625643,0.16311604579339584
127703,127703_B,W,EEG1,DELTA,6,3mpk,B,25.887392293939996,0.1522237303899454
127703,127703_B,W,EEG1,DELTA,6,Baseline,B,25.987083058225814,0.1588937305567863
127703,127703_B,W,EEG1,DELTA,6,Vehicle,B,28.218847182096205,0.24641157519540108
127703,127703_B,W,EEG1,GAMMA,1,10mpk,B,24.990708064294477,0.1296581567944861
127703,127703_B,W,EEG1,GAMMA,1,30mpk,B,24.29748387465441,0.10716594122202251
127703,127703_B,W,EEG1,GAMMA,1,3mpk,B,24.483986759563525,0.11341774193012967
127703,127703_B,W,EEG1,GAMMA,1,Baseline,B,25.34749325349074,0.1533037625292092
127703,127703_B,W,EEG1,GAMMA,1,Vehicle,B,23.23998587250177,0.11220483214000186
127703,127703_B,W,EEG1,GAMMA,2,10mpk,B,25.207285611679307,0.1389266143334225
127703,127703_B,W,EEG1,GAMMA,2,30mpk,B,25.360552714920335,0.14832877511573705
127703,127703_B,W,EEG1,GAMMA,2,3mpk,B,25.347942509136587,0.14497265797907583
127703,127703_B,W,EEG1,GAMMA,2,Baseline,B,24.92738462662892,0.14444521510650704
127703,127703_B,W,EEG1,GAMMA,2,Vehicle,B,24.364161645949718,0.11041029778681834
127703,127703_B,W,EEG1,GAMMA,3,10mpk,B,25.367590679360127,0.13690030638533893
127703,127703_B,W,EEG1,GAMMA,3,30mpk,B,24.72924050097015,0.12928173683822855
127703,127703_B,W,EEG1,GAMMA,3,3mpk,B,25.21728352439979,0.13542422108284172
127703,127703_B,W,EEG1,GAMMA,3,Baseline,B,25.484123303628305,0.14559622673732933
127703,127703_B,W,EEG1,GAMMA,3,Vehicle,B,25.422918707759617,0.12985097544270735
127703,127703_B,W,EEG1,GAMMA,4,10mpk,B,25.23845428662261,0.13384706619960304
127703,127703_B,W,EEG1,GAMMA,4,30mpk,B,25.737588531441116,0.15290525560663634
127703,127703_B,W,EEG1,GAMMA,4,3mpk,B,25.81204397112861,0.15154476850731038
127703,127703_B,W,EEG1,GAMMA,4,Baseline,B,24.638894183640893,0.12650157247185456
127703,127703_B,W,EEG1,GAMMA,4,Vehicle,B,25.34869645064422,0.12032217052718704
127703,127703_B,W,EEG1,GAMMA,5,10mpk,B,25.692156502537976,0.14870682299778337
127703,127703_B,W,EEG1,GAMMA,5,30mpk,B,25.560868689436635,0.1509701192100806
127703,127703_B,W,EEG1,GAMMA,5,3mpk,B,25.900180718995465,0.15332781255493835
127703,127703_B,W,EEG1,GAMMA,5,Baseline,B,25.35548736481865,0.14772835610447868
127703,127703_B,W,EEG1,GAMMA,5,Vehicle,B,25.33941194503486,0.12658778012126878
127703,127703_B,W,EEG1,GAMMA,6,10mpk,B,26.2946057454938,0.1600603409656546
127703,127703_B,W,EEG1,GAMMA,6,30mpk,B,25.600697328122973,0.15220710167423107
127703,127703_B,W,EEG1,GAMMA,6,3mpk,B,26.30382535410876,0.1611288278071839
127703,127703_B,W,EEG1,GAMMA,6,Baseline,B,26.266878038045924,0.16065663080584586
127703,127703_B,W,EEG1,GAMMA,6,Vehicle,B,25.12053311883244,0.11597081631885163
127703,127703_B,W,EEG1,SIGMA,1,10mpk,B,20.080387526604035,0.04067681086864166
127703,127703_B,W,EEG1,SIGMA,1,30mpk,B,20.534828423828795,0.04457002142698686
127703,127703_B,W,EEG1,SIGMA,1,3mpk,B,20.267591279267933,0.04250582489698253
127703,127703_B,W,EEG1,SIGMA,1,Baseline,B,20.486987018169,0.05002093749023431
127703,127703_B,W,EEG1,SIGMA,1,Vehicle,B,18.295088158561676,0.03490245898193166
127703,127703_B,W,EEG1,SIGMA,2,10mpk,B,20.335773012185808,0.04391905307726648
127703,127703_B,W,EEG1,SIGMA,2,30mpk,B,20.577568179412157,0.048232135753324794
127703,127703_B,W,EEG1,SIGMA,2,3mpk,B,20.54640392732743,0.0468570835107419
127703,127703_B,W,EEG1,SIGMA,2,Baseline,B,20.222108713941196,0.04979191635486863
127703,127703_B,W,EEG1,SIGMA,2,Vehicle,B,20.372547106499013,0.04191688780375506
127703,127703_B,W,EEG1,SIGMA,3,10mpk,B,20.458086392861272,0.04489941179189322
127703,127703_B,W,EEG1,SIGMA,3,30mpk,B,20.296734087306554,0.04680350347432231
127703,127703_B,W,EEG1,SIGMA,3,3mpk,B,20.516113113957715,0.04560354113986461
127703,127703_B,W,EEG1,SIGMA,3,Baseline,B,21.038116627175633,0.05290677322089213
127703,127703_B,W,EEG1,SIGMA,3,Vehicle,B,20.68416901956138,0.042632711400288945
127703,127703_B,W,EEG1,SIGMA,4,10mpk,B,20.554375356487668,0.04645454280703841
127703,127703_B,W,EEG1,SIGMA,4,30mpk,B,20.525899951099067,0.046163387129335334
127703,127703_B,W,EEG1,SIGMA,4,3mpk,B,20.894567884635645,0.04880684511588744
127703,127703_B,W,EEG1,SIGMA,4,Baseline,B,20.832377857986465,0.055797947793941885
127703,127703_B,W,EEG1,SIGMA,4,Vehicle,B,21.190666955200797,0.045638610898937344
127703,127703_B,W,EEG1,SIGMA,5,10mpk,B,20.969261694278977,0.05056096469102295
127703,127703_B,W,EEG1,SIGMA,5,30mpk,B,20.789215903254455,0.050427024852340165
127703,127703_B,W,EEG1,SIGMA,5,3mpk,B,20.79576432841544,0.047928345968691416
127703,127703_B,W,EEG1,SIGMA,5,Baseline,B,20.8144699953997,0.052087284517601334
127703,127703_B,W,EEG1,SIGMA,5,Vehicle,B,20.9491538066634,0.045865628724906314
127703,127703_B,W,EEG1,SIGMA,6,10mpk,B,21.014082659475356,0.0480441977434183
127703,127703_B,W,EEG1,SIGMA,6,30mpk,B,21.008794296854877,0.05352039041733919
127703,127703_B,W,EEG1,SIGMA,6,3mpk,B,21.231301428580267,0.05018383643722237
127703,127703_B,W,EEG1,SIGMA,6,Baseline,B,21.241250157761293,0.051351694862741736
127703,127703_B,W,EEG1,SIGMA,6,Vehicle,B,21.047615536554517,0.04559019392571422
127703,127703_B,W,EEG1,SLOW,1,10mpk,B,15.588696569757373,0.016038509788723003
127703,127703_B,W,EEG1,SLOW,1,30mpk,B,15.372675140291824,0.014724023734066165
127703,127703_B,W,EEG1,SLOW,1,3mpk,B,15.831592494207628,0.01685737853348425
127703,127703_B,W,EEG1,SLOW,1,Baseline,B,15.527236451680073,0.0181844554781753
127703,127703_B,W,EEG1,SLOW,1,Vehicle,B,15.632601539746958,0.02073040300271313
127703,127703_B,W,EEG1,SLOW,2,10mpk,B,15.51785774844867,0.01567356471999998
127703,127703_B,W,EEG1,SLOW,2,30mpk,B,14.787225053628344,0.014513076426089311
127703,127703_B,W,EEG1,SLOW,2,3mpk,B,14.70133023904792,0.013664007510455772
127703,127703_B,W,EEG1,SLOW,2,Baseline,B,15.287614712714342,0.01852873205339475
127703,127703_B,W,EEG1,SLOW,2,Vehicle,B,16.325840823164533,0.01857559858391839
127703,127703_B,W,EEG1,SLOW,3,10mpk,B,15.23457874876085,0.014454391123896489
127703,127703_B,W,EEG1,SLOW,3,30mpk,B,16.086516317094244,0.019164655470164032
127703,127703_B,W,EEG1,SLOW,3,3mpk,B,15.22687090259083,0.014770728369146391
127703,127703_B,W,EEG1,SLOW,3,Baseline,B,15.995106593178694,0.01939846626519709
127703,127703_B,W,EEG1,SLOW,3,Vehicle,B,15.554337493261965,0.014194800479385185
127703,127703_B,W,EEG1,SLOW,4,10mpk,B,15.760244007451691,0.017895608326748344
127703,127703_B,W,EEG1,SLOW,4,30mpk,B,15.858842313858192,0.017627115140213007
127703,127703_B,W,EEG1,SLOW,4,3mpk,B,14.846522188391432,0.01370199134345988
127703,127703_B,W,EEG1,SLOW,4,Baseline,B,15.75217117857495,0.019676034273587113
127703,127703_B,W,EEG1,SLOW,4,Vehicle,B,15.796421274513337,0.014402585429023496
127703,127703_B,W,EEG1,SLOW,5,10mpk,B,15.12183876242654,0.014823336455141419
127703,127703_B,W,EEG1,SLOW,5,30mpk,B,15.2538054938137,0.01620139047313922
127703,127703_B,W,EEG1,SLOW,5,3mpk,B,15.169758376199225,0.014629808210606304
127703,127703_B,W,EEG1,SLOW,5,Baseline,B,16.66216379350124,0.02315064623004575
127703,127703_B,W,EEG1,SLOW,5,Vehicle,B,15.32173541244869,0.013724075694669146
127703,127703_B,W,EEG1,SLOW,6,10mpk,B,15.574134944467563,0.01562385591069855
127703,127703_B,W,EEG1,SLOW,6,30mpk,B,15.151225426070503,0.015501893824909565
127703,127703_B,W,EEG1,SLOW,6,3mpk,B,15.173633435140644,0.01380975098495395
127703,127703_B,W,EEG1,SLOW,6,Baseline,B,16.363041480518465,0.01857062945637131
127703,127703_B,W,EEG1,SLOW,6,Vehicle,B,15.182498835558619,0.012803858601945616
127703,127703_B,W,EEG1,THETA,1,10mpk,B,29.502717420591896,0.3502413223739751
127703,127703_B,W,EEG1,THETA,1,30mpk,B,29.65502203955961,0.35758948298039916
127703,127703_B,W,EEG1,THETA,1,3mpk,B,29.430676775676964,0.3409123793994093
127703,127703_B,W,EEG1,THETA,1,Baseline,B,28.973659004706903,0.3482675374879353
127703,127703_B,W,EEG1,THETA,1,Vehicle,B,28.270667309806903,0.3413626002806918
127703,127703_B,W,EEG1,THETA,2,10mpk,B,29.296682655554548,0.34360528386090117
127703,127703_B,W,EEG1,THETA,2,30mpk,B,29.026430874308716,0.33679216840284837
127703,127703_B,W,EEG1,THETA,2,3mpk,B,28.97148671044125,0.3242726876013563
127703,127703_B,W,EEG1,THETA,2,Baseline,B,28.637894638883843,0.33597702422842946
127703,127703_B,W,EEG1,THETA,2,Vehicle,B,29.58564700003613,0.34328228086758605
127703,127703_B,W,EEG1,THETA,3,10mpk,B,29.367227973501794,0.34395406979729776
127703,127703_B,W,EEG1,THETA,3,30mpk,B,29.20707813302607,0.35476523531579446
127703,127703_B,W,EEG1,THETA,3,3mpk,B,29.144517434109186,0.3266321249028833
127703,127703_B,W,EEG1,THETA,3,Baseline,B,28.747810912424917,0.31161873855392835
127703,127703_B,W,EEG1,THETA,3,Vehicle,B,29.795392307302443,0.3403593885167868
127703,127703_B,W,EEG1,THETA,4,10mpk,B,29.349619659826132,0.3431250647469058
127703,127703_B,W,EEG1,THETA,4,30mpk,B,28.921528277675797,0.32171294794237765
127703,127703_B,W,EEG1,THETA,4,3mpk,B,28.91061939234616,0.3134981455965091
127703,127703_B,W,EEG1,THETA,4,Baseline,B,28.810956656884606,0.33007923758077
127703,127703_B,W,EEG1,THETA,4,Vehicle,B,29.77027643777817,0.3249308750790117
127703,127703_B,W,EEG1,THETA,5,10mpk,B,28.990196410272876,0.32364007864625594
127703,127703_B,W,EEG1,THETA,5,30mpk,B,28.735894343172376,0.3197725834882072
127703,127703_B,W,EEG1,THETA,5,3mpk,B,29.109546533555342,0.32267210385397077
127703,127703_B,W,EEG1,THETA,5,Baseline,B,28.518320263788794,0.30633671196490897
127703,127703_B,W,EEG1,THETA,5,Vehicle,B,29.49529375629113,0.32826894411365626
127703,127703_B,W,EEG1,THETA,6,10mpk,B,28.950596684555297,0.3045584067931579
127703,127703_B,W,EEG1,THETA,6,30mpk,B,28.72855389873351,0.31782227806753616
127703,127703_B,W,EEG1,THETA,6,3mpk,B,28.911198717901325,0.3025463014592644
127703,127703_B,W,EEG1,THETA,6,Baseline,B,28.471003902784815,0.27563702494820835
127703,127703_B,W,EEG1,THETA,6,Vehicle,B,29.735110205602883,0.3345963605165902
127703,127703_B,W,EEG1,TOTAL,1,10mpk,B,34.11301373042681,
127703,127703_B,W,EEG1,TOTAL,1,30mpk,B,34.17723158076434,
127703,127703_B,W,EEG1,TOTAL,1,3mpk,B,34.14799721330515,
127703,127703_B,W,EEG1,TOTAL,1,Baseline,B,33.62608688857426,
127703,127703_B,W,EEG1,TOTAL,1,Vehicle,B,33.000049429485934,
127703,127703_B,W,EEG1,TOTAL,2,10mpk,B,34.003714146154266,
127703,127703_B,W,EEG1,TOTAL,2,30mpk,B,33.86443390380136,
127703,127703_B,W,EEG1,TOTAL,2,3mpk,B,33.95472995062046,
127703,127703_B,W,EEG1,TOTAL,2,Baseline,B,33.45747218920177,
127703,127703_B,W,EEG1,TOTAL,2,Vehicle,B,34.279006064322715,
127703,127703_B,W,EEG1,TOTAL,3,10mpk,B,34.11930476504373,
127703,127703_B,W,EEG1,TOTAL,3,30mpk,B,33.738391765899834,
127703,127703_B,W,EEG1,TOTAL,3,3mpk,B,34.07613651965404,
127703,127703_B,W,EEG1,TOTAL,3,Baseline,B,33.9350193627617,
127703,127703_B,W,EEG1,TOTAL,3,Vehicle,B,34.5552803575056,
127703,127703_B,W,EEG1,TOTAL,4,10mpk,B,34.078967275870944,
127703,127703_B,W,EEG1,TOTAL,4,30mpk,B,33.99034594725252,
127703,127703_B,W,EEG1,TOTAL,4,3mpk,B,34.13266501205146,
127703,127703_B,W,EEG1,TOTAL,4,Baseline,B,33.73236914866506,
127703,127703_B,W,EEG1,TOTAL,4,Vehicle,B,34.74373147482923,
127703,127703_B,W,EEG1,TOTAL,5,10mpk,B,34.049029491920564,
127703,127703_B,W,EEG1,TOTAL,5,30mpk,B,33.86746723578462,
127703,127703_B,W,EEG1,TOTAL,5,3mpk,B,34.13959517939736,
127703,127703_B,W,EEG1,TOTAL,5,Baseline,B,33.77023942414211,
127703,127703_B,W,EEG1,TOTAL,5,Vehicle,B,34.467918272816924,
127703,127703_B,W,EEG1,TOTAL,6,10mpk,B,34.33987697893581,
127703,127703_B,W,EEG1,TOTAL,6,30mpk,B,33.85947471639098,
127703,127703_B,W,EEG1,TOTAL,6,3mpk,B,34.32989221110569,
127703,127703_B,W,EEG1,TOTAL,6,Baseline,B,34.27655149856213,
127703,127703_B,W,EEG1,TOTAL,6,Vehicle,B,34.58722873335566,
127703,127703_B,W,EEG2,ALPHA,1,10mpk,B,22.885607936978673,0.09398239462399514
127703,127703_B,W,EEG2,ALPHA,1,30mpk,B,23.286455336239488,0.10578721901799813
127703,127703_B,W,EEG2,ALPHA,1,3mpk,B,23.696308820385536,0.10993777871118084
127703,127703_B,W,EEG2,ALPHA,1,Baseline,B,23.849903301606208,0.12312438446168368
127703,127703_B,W,EEG2,ALPHA,1,Vehicle,B,20.647904260327113,0.07740078905699915
127703,127703_B,W,EEG2,ALPHA,2,10mpk,B,22.840935778275323,0.09483833787269629
127703,127703_B,W,EEG2,ALPHA,2,30mpk,B,23.188870263281547,0.10577949967177845
127703,127703_B,W,EEG2,ALPHA,2,3mpk,B,23.871660173475053,0.12019113182026163
127703,127703_B,W,EEG2,ALPHA,2,Baseline,B,23.180035062627503,0.11219544632439425
127703,127703_B,W,EEG2,ALPHA,2,Vehicle,B,22.613210546006293,0.09160216036175915
127703,127703_B,W,EEG2,ALPHA,3,10mpk,B,23.87448882215184,0.11469539697189131
127703,127703_B,W,EEG2,ALPHA,3,30mpk,B,22.60762566955384,0.09951538123512917
127703,127703_B,W,EEG2,ALPHA,3,3mpk,B,23.78686262959739,0.11424475607390291
127703,127703_B,W,EEG2,ALPHA,3,Baseline,B,24.39633716661338,0.1299607540131086
127703,127703_B,W,EEG2,ALPHA,3,Vehicle,B,23.912504623858457,0.11000151364400021
127703,127703_B,W,EEG2,ALPHA,4,10mpk,B,23.59103342513876,0.104019505636491
127703,127703_B,W,EEG2,ALPHA,4,30mpk,B,24.233741324256428,0.1228199869176931
